id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST130936;22.00;Employed;03.06;23522;702;02.04;136;16207;0;0;0;Kartu Kredit;Bisnis;31000;17.29;0,478472222;1.318;0,304861111;0
CUST130937;51.00.00;Employed;23.02;53771;625;01.09;69;8182;0;1;1;Pinjaman Pribadi;Pendidikan;62700;13.09;0,105555556;1.166;0,270138889;0
CUST130938;20.00;Employed;01.03;23334;624;00.09;682;7252;0;0;0;Kartu Kredit;Pribadi;15900;19.36;0,215972222;0,472916667;0,157638889;0
CUST130939;43.00.00;Employed;03.02;34304;705;12.00;28;12259;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;31800;0,439583333;0,247916667;0,64375;0,214583333;1
CUST130940;24.00.00;Self-Employed;01.03;80242;666;02.03;1977;35516;0;0;0;Pinjaman Pribadi;Pribadi;96000;0,546527778;0,307638889;1.196;0,277083333;0
CUST130941;21.00;Employed;01.03;51051;491;00.08;38;24319;0;1;0;Kredit Berjalan;Bisnis;32000;0,59375;0,330555556;0,435416667;0,145138889;0
CUST130942;27.00.00;Employed;02.07;23974;600;05.03;444;4870;0;2;0;Kartu Kredit;Renovasi Rumah;13100;0,843055556;0,140972222;0,379166667;0,126388889;0
CUST130943;42.00.00;Employed;10.05;33387;673;23.02;1111;11271;0;0;0;Kredit Berjalan;Medis;28100;0,443055556;0,234722222;0,584722222;0,195138889;1
CUST130944;18.00;Employed;00.00;15000;671;00.06;237;6618;0;0;1;Kartu Kredit;Renovasi Rumah;8200;0,75625;0,30625;0,379861111;0,126388889;0
CUST130945;38.00.00;Employed;12.01;28863;610;06.03;282;8776;0;1;0;Kartu Kredit;Medis;31300;19.38;0,211111111;1.084;0,250694444;1
CUST130946;23.00;Employed;02.06;55443;603;04.03;2397;7404;0;0;0;Pinjaman Pribadi;Pendidikan;59000;14.06;0,093055556;1.064;0,246527778;1
CUST130947;25.00.00;Employed;03.08;81837;530;00.07;329;49228;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;46800;0,717361111;0,418055556;0,397222222;0,132638889;0
CUST130948;39.00.00;Employed;16.02;89606;692;14.09;4462;30655;0;0;0;Pinjaman Pribadi;Pribadi;95400;0,504166667;0,2375;1.065;0,246527778;1
CUST130949;61.00.00;Employed;39.00.00;81438;757;18.00;12334;4744;0;0;0;Kredit Berjalan;Medis;30200;07.03;0.058;0,257638889;0,086111111;1
CUST130950;24.00.00;Self-Employed;02.00;77826;613;04.06;435;15727;0;3;0;Pinjaman Pribadi;Pendidikan;100000;0,590972222;0,140277778;1.285;0,297222222;0
CUST130951;43.00.00;Self-Employed;14.02;66671;716;09.07;211;17550;0;1;0;Kartu Kredit;Bisnis;19600;16.22;0,182638889;0,204166667;0.098;1
CUST130952;31.00.00;Employed;04.08;35482;676;07.04;288;7101;0;0;0;Pinjaman Pribadi;Pendidikan;34300;12.38;00.02;0,671527778;0,223611111;1
CUST130953;29.00.00;Self-Employed;04.05;74748;636;08.02;249;18055;0;2;1;Kartu Kredit;Pribadi;57100;0,891666667;0,168055556;0,530555556;0,177083333;1
CUST130954;47.00.00;Employed;02.00;21065;692;17.09;2022;6685;0;0;0;Kredit Berjalan;Medis;10800;0,474305556;0,220138889;0,35625;0,11875;1
CUST130955;24.00.00;Self-Employed;01.02;207400;660;05.08;4095;29259;0;0;0;Kredit Berjalan;Pribadi;50000;10.01;0,097916667;0,167361111;00.08;1
CUST130956;21.00;Student;01.08;31497;701;00.03;2;906;0;0;0;Kartu Kredit;Bisnis;3100;15.51;0.029;0.098;0.033;1
CUST130957;40.00.00;Employed;16.05;88708;639;04.03;552;44604;0;3;0;Pinjaman Pribadi;Renovasi Rumah;39100;14.25;0,349305556;0,30625;0,102083333;0
CUST130958;54.00.00;Self-Employed;08.01;55479;700;16.02;1501;16264;0;0;0;Kredit Berjalan;Pribadi;24100;08.58;0,203472222;0,301388889;0,100694444;1
CUST130959;43.00.00;Employed;10.03;52095;703;02.06;39;13122;0;1;0;Pinjaman Pribadi;Bisnis;4900;10.07;0,175;0.094;0.031;1
CUST130960;18.00;Employed;00.00;23613;524;00.03;526;2618;0;1;0;Kredit Berjalan;Renovasi Rumah;7600;0,595833333;0,077083333;0,223611111;0,074305556;0
CUST130961;27.00.00;Employed;07.08;15846;625;08.00;5174;2272;0;0;0;Kartu Kredit;Renovasi Rumah;1500;0,878472222;0,099305556;0.095;0.032;1
CUST130962;46.00.00;Employed;08.04;59622;695;18.08;6379;33736;0;1;0;Pinjaman Pribadi;Medis;61400;12.35;0,393055556;01.03;0,238194444;0
CUST130963;53.00.00;Self-Employed;16.09;98820;692;15.05;7758;33999;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;12.45;0,238888889;1.012;0,234027778;1
CUST130964;37.00.00;Employed;18.07;77516;597;09.05;7928;22324;0;0;0;Kartu Kredit;Konsolidasi Hutang;25300;0,920833333;0,2;0,226388889;0,075694444;1
CUST130965;28.00.00;Employed;01.08;46662;663;05.08;837;7825;0;0;0;Kartu Kredit;Pribadi;32500;18.21;0,116666667;0,483333333;0,161111111;1
CUST130966;54.00.00;Student;01.08;25958;529;03.01;24;3243;0;4;0;Pinjaman Pribadi;Konsolidasi Hutang;20900;0,675;0,086805556;0,559027778;0,186111111;0
CUST130967;34.00.00;Employed;04.01;30908;732;00.03;47;8550;0;0;0;Kartu Kredit;Medis;6000;16.55;0,192361111;0,134722222;0.065;1
CUST130968;27.00.00;Self-Employed;01.05;37276;585;07.08;7350;27095;0;0;0;Kartu Kredit;Pendidikan;32600;0,961111111;0,504861111;0,607638889;0,202777778;0
CUST130969;25.00.00;Employed;00.02;50973;541;06.06;390;19259;0;0;0;Kredit Berjalan;Pendidikan;14300;14.16;0,2625;0,195138889;0.094;1
CUST130970;20.00;Self-Employed;01.00;111469;641;02.00;746;5514;0;0;0;Kartu Kredit;Bisnis;70000;20.05;0.049;0,436111111;0,145138889;0
CUST130971;69.00.00;Employed;00.01;101498;699;08.00;1253;30218;0;0;0;Kartu Kredit;Bisnis;31800;17.29;0,206944444;0,217361111;0,072222222;1
CUST130972;52.00.00;Employed;32.04.00;38545;514;00.02;36;15681;0;0;1;Kartu Kredit;Pribadi;35600;21.07;0,282638889;0,641666667;0,213888889;0
CUST130973;27.00.00;Student;00.04;24372;593;01.09;375;7288;0;0;0;Pinjaman Pribadi;Bisnis;39800;16.03;0,207638889;1.633;0,377777778;0
CUST130974;55.00.00;Self-Employed;24.06.00;32978;711;08.07;1751;2210;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;6900;0,464583333;0.067;0,145138889;00.07;1
CUST130975;41.00.00;Employed;19.08;93419;652;17.04;4156;57488;0;0;0;Kredit Berjalan;Pribadi;50000;09.59;0,427083333;0,371527778;0,123611111;0
CUST130976;40.00.00;Student;00.02;15000;633;15.07;1490;10251;0;1;0;Pinjaman Pribadi;Pribadi;17200;14.33;0,474305556;1.147;0,265277778;0
CUST130977;26.00.00;Employed;03.01;22696;602;00.06;7;2597;0;1;0;Kartu Kredit;Konsolidasi Hutang;12800;0,85625;0,079166667;0,391666667;0,130555556;0
CUST130978;28.00.00;Employed;02.08;74521;663;09.03;722;29609;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;11.01;0,275694444;1.342;0,310416667;0
CUST130979;34.00.00;Employed;00.02;54071;644;09.09;2176;9755;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;8300;0,645138889;00.18;0,106944444;0.051;0
CUST130980;18.00;Self-Employed;01.00;55028;611;00.09;54;5666;0;2;0;Kartu Kredit;Pribadi;11300;19.37;0,071527778;0,142361111;0.068;1
CUST130981;29.00.00;Employed;05.03;37356;631;01.07;27;8655;0;1;0;Kartu Kredit;Konsolidasi Hutang;19300;20.46;0,161111111;0,359027778;0,119444444;0
CUST130982;35.00.00;Employed;11.06;121100;660;04.09;3465;39693;0;0;0;Kartu Kredit;Pendidikan;70000;0,79375;0,227777778;0,401388889;0,134027778;1
CUST130983;50.00.00;Self-Employed;07.06;62689;572;26.04.00;13189;40072;0;0;0;Kartu Kredit;Bisnis;7100;22.54;0,44375;0,078472222;0.038;0
CUST130984;27.00.00;Student;01.07;25854;583;01.09;1031;14198;0;0;1;Kartu Kredit;Bisnis;2600;21.15;0,38125;0,070138889;0.034;0
CUST130985;44.00.00;Employed;12.05;29247;692;23.01;26782;5620;0;1;0;Kredit Berjalan;Pribadi;22600;09.21;0,133333333;0,536805556;0,179166667;1
CUST130986;18.00;Student;01.03;23225;582;01.09;635;11079;1;4;0;Pinjaman Pribadi;Pendidikan;23100;16.17;0,33125;0,690972222;0,230555556;0
CUST130987;49.00.00;Self-Employed;13.02;67937;712;12.09;294;17638;0;0;0;Kredit Berjalan;Renovasi Rumah;35800;0,393055556;00.26;0,365972222;0,122222222;1
CUST130988;24.00.00;Employed;00.05;50383;654;01.04;294;21818;0;0;0;Kartu Kredit;Medis;24300;18.08;0,300694444;0,334722222;0,111805556;1
CUST130989;36.00.00;Employed;18.00;47220;711;12.05;2235;16157;0;0;0;Kartu Kredit;Renovasi Rumah;14400;15.59;0,2375;0,211805556;0,070833333;1
CUST130990;39.00.00;Self-Employed;13.05;44956;645;18.03;5701;22886;0;1;0;Pinjaman Pribadi;Medis;48400;14.44;0,353472222;1.077;0,249305556;0
CUST130991;37.00.00;Employed;18.06;61354;658;12.07;12843;9015;0;0;0;Kartu Kredit;Pendidikan;14200;0,765277778;0,102083333;0,160416667;0.077;1
CUST130992;33.00.00;Self-Employed;09.02;69221;549;04.07;58;21710;0;0;1;Kartu Kredit;Pendidikan;21400;21.57;0,218055556;0,214583333;0,071527778;1
CUST130993;20.00;Self-Employed;01.00;58985;649;01.09;50;3084;0;0;2;Kartu Kredit;Konsolidasi Hutang;2800;0,8375;0.052;0.047;0.016;0
CUST130994;24.00.00;Employed;04.01;28135;646;04.04;159;10311;0;0;0;Kartu Kredit;Renovasi Rumah;37100;19.07;0,254166667;1.319;00.44;0
CUST130995;46.00.00;Student;01.07;25543;639;00.04;4;4272;0;2;0;Pinjaman Pribadi;Pribadi;1200;0,648611111;0,115972222;0.047;0.016;1
CUST130996;27.00.00;Self-Employed;03.06;123099;610;03.04;1785;42461;0;1;0;Pinjaman Pribadi;Pribadi;100000;0,5875;0,239583333;0,563888889;0,188194444;1
CUST130997;33.00.00;Employed;09.08;67547;708;04.05;101;30873;0;0;0;Kartu Kredit;Bisnis;5400;17.36;0,317361111;00.08;0.027;1
CUST130998;18.00;Self-Employed;01.00;36238;519;01.09;49;3862;0;0;0;Kartu Kredit;Renovasi Rumah;24100;21.46;0,074305556;0,461805556;0,154166667;0
CUST130999;45.00.00;Employed;03.00;38819;651;08.02;298;13434;0;0;0;Pinjaman Pribadi;Medis;55700;0,509722222;0,240277778;1.435;0,331944444;1
CUST131000;19.00;Employed;00.07;60407;606;00.06;13;13401;0;1;0;Pinjaman Pribadi;Pribadi;100000;0,64375;0,154166667;1.655;0,383333333;0
CUST131001;45.00.00;Employed;15.03;71827;556;14.06;1614;23226;0;1;0;Pinjaman Pribadi;Pendidikan;100000;15.24;0,224305556;1.392;0,322222222;0
CUST131002;22.00;Employed;02.09;21153;600;00.02;44;11169;0;1;0;Kartu Kredit;Konsolidasi Hutang;9300;0,849305556;0,366666667;00.44;0,102083333;0
CUST131003;47.00.00;Employed;16.09;98471;624;15.03;50581;44642;0;1;0;Kartu Kredit;Pribadi;42400;19.03;0,314583333;0,299305556;0,1;1
CUST131004;35.00.00;Employed;00.02;15000;529;15.04;218;3664;0;1;0;Pinjaman Pribadi;Bisnis;2800;15.44;0,169444444;0,129861111;0.062;0
CUST131005;28.00.00;Employed;09.07;36101;679;02.01;223;4355;0;1;0;Pinjaman Pribadi;Renovasi Rumah;59000;12.56;0,084027778;1.634;0,378472222;1
CUST131006;54.00.00;Employed;04.04;43305;716;05.02;137;18267;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;30800;0,472916667;0,293055556;0,49375;0,164583333;1
CUST131007;34.00.00;Employed;11.04;26824;707;11.00;2987;10932;0;0;0;Pinjaman Pribadi;Pendidikan;40500;11.06;0,283333333;01.51;0,349305556;1
CUST131008;30.00.00;Self-Employed;05.03;79103;689;02.04;261;23806;0;0;0;Kartu Kredit;Bisnis;70000;18.37;0,209027778;0,614583333;0,204861111;1
CUST131009;45.00.00;Self-Employed;06.05;75180;692;23.00;2735;30286;0;0;0;Kartu Kredit;Medis;70000;18.46;0,279861111;0,646527778;00.31;1
CUST131010;18.00;Employed;00.00;19054;578;00.03;131;8287;0;0;1;Pinjaman Pribadi;Pribadi;29100;0,71875;0,302083333;1.527;0,353472222;0
CUST131011;18.00;Employed;00.00;84578;570;01.09;434;35506;0;0;0;Kartu Kredit;Medis;70000;0,963194444;00.42;0,575;0,191666667;0
CUST131012;48.00.00;Employed;02.01;44894;735;11.01;1511;8630;0;1;0;Kartu Kredit;Pribadi;28200;0,675;0,133333333;0,436111111;0,145138889;1
CUST131013;24.00.00;Employed;04.02;35588;651;00.05;17;7954;0;0;0;Kredit Berjalan;Medis;7200;09.55;0,155555556;0,140277778;0.067;1
CUST131014;45.00.00;Employed;08.08;34789;572;05.03;1489;7006;1;1;2;Pinjaman Pribadi;Renovasi Rumah;8100;15.33;0,139583333;0,161805556;0.078;0
CUST131015;35.00.00;Student;00.03;81708;710;10.06;11640;6812;0;0;0;Kartu Kredit;Konsolidasi Hutang;8200;17.22;0.083;00.01;0.033;1
CUST131016;21.00;Self-Employed;01.00;62461;632;00.03;51;19344;0;0;0;Pinjaman Pribadi;Renovasi Rumah;47400;0,647222222;00.31;0,527083333;0,175694444;0
CUST131017;42.00.00;Employed;00.04;30638;590;18.09;504;14400;0;2;1;Kredit Berjalan;Pendidikan;12100;14.27;00.47;0,274305556;0,091666667;0
CUST131018;30.00.00;Self-Employed;03.01;67875;696;03.07;75;3231;0;2;0;Kartu Kredit;Bisnis;36400;0,752083333;0.048;0,372222222;0,124305556;1
CUST131019;22.00;Self-Employed;01.00;116947;746;01.01;128;28853;0;0;0;Kartu Kredit;Bisnis;42000;0,686805556;0,171527778;0,249305556;00.12;1
CUST131020;22.00;Employed;01.09;15000;584;00.05;301;6661;0;0;0;Kartu Kredit;Pendidikan;2900;0,924305556;0,308333333;0,134027778;0.064;0
CUST131021;18.00;Self-Employed;01.00;45170;582;01.09;864;14375;0;1;0;Kartu Kredit;Pribadi;51900;0,941666667;0,220833333;1.149;0,265972222;0
CUST131022;39.00.00;Employed;14.03;64245;620;12.02;1150;38374;0;1;0;Pinjaman Pribadi;Renovasi Rumah;62500;0,588888889;0,414583333;0,675694444;0,225;0
CUST131023;23.00;Employed;02.06;15213;641;03.06;93;2129;0;0;0;Kredit Berjalan;Renovasi Rumah;7000;12.05;00.14;00.46;0,10625;0
CUST131024;34.00.00;Employed;13.00;79740;674;08.06;226;26301;0;0;0;Kartu Kredit;Renovasi Rumah;23500;18.11;00.33;0,204861111;0.098;1
CUST131025;32.00.00;Employed;12.02;35978;638;11.07;943;5545;0;0;0;Kredit Berjalan;Bisnis;18900;12.24;0,106944444;0,364583333;0,121527778;0
CUST131026;23.00;Student;01.01;24384;657;04.04;27;8742;0;0;1;Pinjaman Pribadi;Konsolidasi Hutang;8800;12.08;0,249305556;0,250694444;00.12;0
CUST131027;18.00;Employed;00.00;18278;549;01.08;18;4312;1;1;1;Kartu Kredit;Medis;2200;21.59;0,163888889;00.12;00.04;0
CUST131028;65.00.00;Self-Employed;29.07.00;39699;762;20.01;499;6983;0;1;0;Pinjaman Pribadi;Renovasi Rumah;46800;08.09;0,122222222;1.179;0,272916667;1
CUST131029;34.00.00;Self-Employed;08.03;28135;727;11.01;1209;3704;0;0;0;Kredit Berjalan;Renovasi Rumah;11200;07.09;0,091666667;0,276388889;0,092361111;1
CUST131030;56.00.00;Student;00.04;42461;695;07.06;4196;18969;0;0;0;Kartu Kredit;Konsolidasi Hutang;4200;17.02;0,310416667;0.099;0.033;0
CUST131031;48.00.00;Employed;16.00;96193;764;18.08;1201;16758;0;1;0;Kartu Kredit;Bisnis;20800;0,677777778;0,120833333;0,15;0.072;1
CUST131032;31.00.00;Self-Employed;01.05;107618;666;02.04;89;11765;0;1;0;Pinjaman Pribadi;Pribadi;11900;0,558333333;0,075694444;0,077083333;0.037;1
CUST131033;37.00.00;Employed;14.08;46499;766;11.03;1757;13950;0;1;0;Kredit Berjalan;Pendidikan;40000;06.59;00.03;0,059722222;0,199305556;1
CUST131034;36.00.00;Employed;00.08;36259;579;09.02;5007;1165;1;2;1;Kartu Kredit;Pribadi;26700;22.26;0.032;0,511111111;0,170138889;0
CUST131035;57.00.00;Employed;18.08;48001;716;14.09;4987;3833;0;1;0;Kartu Kredit;Medis;21400;0,689583333;00.08;0,309722222;0,103472222;1
CUST131036;44.00.00;Self-Employed;20.05;38165;673;17.03;744;8866;0;0;0;Kartu Kredit;Bisnis;34000;17.29;0,161111111;0,61875;0,20625;1
CUST131037;25.00.00;Employed;05.09;15000;517;00.09;157;6803;0;3;0;Kredit Berjalan;Bisnis;8500;13.28;0,315277778;0,39375;0,13125;0
CUST131038;39.00.00;Employed;01.00;42833;595;17.03;103863;15470;1;3;0;Kredit Berjalan;Renovasi Rumah;28000;14.51;0,250694444;0,454166667;0,151388889;0
CUST131039;44.00.00;Self-Employed;09.00;70900;680;06.03;1402;12558;0;0;0;Kredit Berjalan;Pendidikan;26800;0,431944444;0,122916667;0,2625;0,0875;1
CUST131040;20.00;Employed;00.07;23339;643;01.00;52;7593;0;2;0;Pinjaman Pribadi;Pendidikan;37200;0,596527778;0,225694444;1.594;0,36875;0
CUST131041;40.00.00;Employed;01.06;50848;681;04.05;466;27462;0;0;0;Pinjaman Pribadi;Pendidikan;65500;11.14;00.54;1.288;0,297916667;0
CUST131042;51.00.00;Employed;03.07;187955;731;06.08;5482;44241;0;1;0;Kartu Kredit;Medis;70000;0,7125;0,163194444;0,258333333;0,086111111;1
CUST131043;24.00.00;Self-Employed;01.06;67579;537;00.05;112;9100;0;1;2;Pinjaman Pribadi;Pendidikan;17600;16.57;0,09375;00.26;0.087;0
CUST131044;26.00.00;Student;00.07;25892;589;04.01;203;6912;0;0;0;Kredit Berjalan;Pribadi;19900;0,634722222;0,185416667;0,534027778;0,177777778;0
CUST131045;48.00.00;Self-Employed;02.01;83918;699;13.04;1698;37646;0;0;0;Kredit Berjalan;Bisnis;50000;10.44;0,311805556;0,413888889;0,138194444;0
CUST131046;30.00.00;Employed;10.02;27066;661;11.02;618;10643;0;1;0;Kartu Kredit;Pribadi;3300;17.31;0,272916667;0,084722222;0.041;1
CUST131047;23.00;Employed;02.07;22853;646;01.03;3133;2225;0;0;0;Kredit Berjalan;Pribadi;15800;0,563888889;0.097;0,479861111;00.23;1
CUST131048;45.00.00;Employed;19.00;42211;694;03.07;1791;6191;0;0;0;Kredit Berjalan;Pendidikan;12200;10.02;0,102083333;0,200694444;0.096;1
CUST131049;41.00.00;Student;01.04;59871;701;05.01;1615;38605;0;0;0;Pinjaman Pribadi;Pendidikan;87700;0,432638889;0,447916667;1.465;0,338888889;0
CUST131050;36.00.00;Employed;01.04;37881;549;07.02;1161;2777;0;1;0;Kartu Kredit;Pribadi;8500;21.06;0.073;0,155555556;0.075;1
CUST131051;48.00.00;Employed;00.01;120812;683;05.09;823;35474;0;0;0;Kartu Kredit;Renovasi Rumah;44800;17.06;0,204166667;0,257638889;0,086111111;1
CUST131052;49.00.00;Employed;26.02.00;46913;750;07.07;977;27610;0;0;0;Pinjaman Pribadi;Medis;23800;09.25;0,409027778;0,352083333;0,117361111;0
CUST131053;34.00.00;Employed;15.05;42493;677;02.07;162;10168;0;0;0;Kredit Berjalan;Bisnis;27000;09.32;0,165972222;0,440972222;0,147222222;1
CUST131054;58.00.00;Employed;22.03;57414;627;21.02;3748;20870;0;2;0;Pinjaman Pribadi;Pendidikan;82700;14.13;0,252777778;01.44;00.48;1
CUST131055;54.00.00;Employed;18.06;52364;711;25.09.00;165;12504;0;0;0;Kredit Berjalan;Pendidikan;16400;09.15;0,165972222;0,217361111;0,072222222;1
CUST131056;18.00;Employed;00.00;23771;582;00.05;13;9989;0;3;0;Pinjaman Pribadi;Bisnis;25400;0,731944444;00.42;1.069;0,247222222;0
CUST131057;22.00;Student;01.01;18489;570;03.06;268;2319;0;0;0;Kredit Berjalan;Renovasi Rumah;12700;0,595138889;0,086805556;0,477083333;0,159027778;0
CUST131058;18.00;Employed;00.00;36987;553;01.03;104;15146;0;0;0;Kredit Berjalan;Pribadi;11900;0,609722222;0,284027778;0,223611111;0,074305556;0
CUST131059;31.00.00;Self-Employed;07.03;20502;596;12.09;943;5935;0;2;0;Kredit Berjalan;Bisnis;7800;14.38;0,200694444;00.38;0,088194444;0
CUST131060;20.00;Employed;01.00;91958;606;00.02;18;7786;0;0;0;Pinjaman Pribadi;Bisnis;17900;13.18;0.085;0,135416667;0.065;0
CUST131061;25.00.00;Employed;05.00;49319;545;00.09;9;7825;0;2;0;Kartu Kredit;Pribadi;28000;22.09;0,110416667;0,394444444;0,13125;0
CUST131062;48.00.00;Student;01.00;15000;753;04.09;1982;984;0;0;0;Kartu Kredit;Pendidikan;700;14.27;0.066;0.047;0.016;1
CUST131063;18.00;Employed;00.00;21270;581;00.08;486;4330;0;0;1;Kartu Kredit;Pendidikan;14700;21.46;0,141666667;0,479861111;00.23;0
CUST131064;36.00.00;Employed;09.09;49730;698;09.09;560;4050;0;0;0;Pinjaman Pribadi;Medis;72000;0,509722222;0.081;1.448;0,335416667;1
CUST131065;36.00.00;Self-Employed;07.09;44392;675;01.01;1124;23291;0;0;0;Kartu Kredit;Konsolidasi Hutang;12300;18.08;0,364583333;0,192361111;0.092;0
CUST131066;34.00.00;Employed;05.09;15000;708;15.04;1888;2415;0;0;0;Pinjaman Pribadi;Renovasi Rumah;5000;10.17;0,111805556;0,23125;0,077083333;1
CUST131067;36.00.00;Student;00.06;22581;690;12.06;1277;11757;0;1;0;Kartu Kredit;Bisnis;2300;17.55;0,361805556;0,070833333;0.034;0
CUST131068;18.00;Employed;00.00;36744;578;01.07;22;9687;0;1;0;Kartu Kredit;Medis;19700;21.55;0,183333333;0,372222222;0,124305556;0
CUST131069;25.00.00;Employed;05.00;29635;603;03.04;11;8561;0;0;0;Kartu Kredit;Medis;3900;20.38;0,200694444;0,091666667;0.044;1
CUST131070;53.00.00;Student;01.08;54726;592;19.02;1380;6047;0;0;1;Pinjaman Pribadi;Bisnis;100000;15.54;00.11;1.827;0,422916667;0
CUST131071;20.00;Self-Employed;01.00;83091;588;00.03;6;44674;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;15.37;0,373611111;1.203;0,278472222;0
CUST131072;54.00.00;Employed;02.07;31407;645;23.08;1660;11221;0;0;0;Kartu Kredit;Renovasi Rumah;17400;0,854861111;0,247916667;0,384722222;0,128472222;1
CUST131073;18.00;Self-Employed;01.00;26482;622;00.02;136;11543;0;0;0;Kredit Berjalan;Renovasi Rumah;21200;0,522916667;0,302777778;0,55625;0,185416667;0
CUST131074;18.00;Employed;00.00;18691;622;00.07;34;5526;0;0;0;Kartu Kredit;Pribadi;24100;19.08;0,205555556;1.289;00.43;0
CUST131075;23.00;Employed;01.07;62232;660;04.05;128;14891;0;0;0;Kartu Kredit;Medis;50600;18.17;0,165972222;0,564583333;0,188194444;1
CUST131076;48.00.00;Employed;19.04;39222;745;03.08;1351;13170;0;0;1;Kartu Kredit;Pribadi;7300;0,675;0,233333333;0,129166667;0.062;1
CUST131077;28.00.00;Employed;07.06;15000;576;09.08;164;4786;0;0;1;Pinjaman Pribadi;Renovasi Rumah;19400;15.28;0,221527778;1.293;0,299305556;0
CUST131078;39.00.00;Employed;02.09;35421;639;07.00;1066;2143;0;0;0;Kartu Kredit;Pribadi;34700;19.26;0.061;0,068055556;0,227083333;1
CUST131079;35.00.00;Employed;16.04;44408;708;02.08;124;6721;0;0;0;Pinjaman Pribadi;Bisnis;87700;10.04;0,104861111;1.975;0,456944444;1
CUST131080;34.00.00;Employed;10.04;44684;700;08.05;296;7046;0;1;0;Pinjaman Pribadi;Pendidikan;41400;11.31;0,109722222;0,64375;0,214583333;1
CUST131081;50.00.00;Employed;00.06;250000;700;18.09;44556;63669;0;0;0;Kartu Kredit;Pribadi;70000;17.15;0,177083333;00.28;0.093;1
CUST131082;44.00.00;Employed;14.04;48278;701;03.06;668;9184;0;0;0;Kartu Kredit;Bisnis;14700;16.33;00.19;0,211111111;0,070138889;1
CUST131083;21.00;Employed;00.06;20986;668;02.01;173;7053;0;0;1;Kredit Berjalan;Medis;7000;09.22;0,233333333;0,231944444;0,077083333;1
CUST131084;31.00.00;Employed;03.03;26713;597;04.02;130;15291;0;3;0;Kartu Kredit;Pribadi;12800;0,978472222;0,397222222;0,332638889;00.16;0
CUST131085;55.00.00;Self-Employed;03.00;151912;781;01.01;3000;67798;0;0;0;Kartu Kredit;Bisnis;70000;15.26;0,309722222;0,320138889;0,106944444;1
CUST131086;38.00.00;Employed;08.03;44407;619;12.01;1805;13949;0;0;0;Kartu Kredit;Pendidikan;52800;20.08;0,218055556;1.189;0,275;1
CUST131087;18.00;Employed;00.00;26407;690;00.05;33;11287;0;0;0;Kartu Kredit;Bisnis;34000;17.04;0,296527778;1.288;0,297916667;0
CUST131088;18.00;Employed;00.00;15000;638;00.02;3;2467;0;0;0;Pinjaman Pribadi;Pribadi;17600;14.48;0,113888889;1.173;0,271527778;0
CUST131089;45.00.00;Employed;23.02;46840;645;19.05;2644;6785;0;0;0;Pinjaman Pribadi;Pendidikan;57100;13.07;0,100694444;1.219;0,281944444;1
CUST131090;43.00.00;Employed;00.07;41267;662;09.03;2145;6689;0;0;0;Kartu Kredit;Bisnis;39000;17.24;0,1125;0,65625;0,21875;1
CUST131091;23.00;Self-Employed;01.00;51603;598;02.02;1521;25486;0;0;1;Pinjaman Pribadi;Renovasi Rumah;18300;15.48;0,343055556;0,246527778;0,081944444;0
CUST131092;43.00.00;Self-Employed;01.08;15000;653;22.03;320;3724;0;0;0;Kartu Kredit;Konsolidasi Hutang;3000;18.07;0,172222222;00.02;0.067;1
CUST131093;54.00.00;Student;00.09;27766;678;18.01;34;9425;0;0;0;Pinjaman Pribadi;Renovasi Rumah;32400;12.01;0,235416667;1.167;0,270138889;0
CUST131094;52.00.00;Employed;03.05;122624;776;01.02;727;31189;0;1;1;Pinjaman Pribadi;Bisnis;9600;0,436111111;0,176388889;0.078;0.026;1
CUST131095;54.00.00;Employed;20.02;48583;669;07.08;826;2148;0;0;0;Kartu Kredit;Renovasi Rumah;67700;18.01;0.044;1.393;0,322222222;1
CUST131096;41.00.00;Employed;22.00;27045;606;21.04;4818;12982;0;0;0;Kredit Berjalan;Pendidikan;20100;11.18;00.48;0,515972222;0,172222222;1
